accident_id,timestamp,latitude,longitude,severity,casualties,vehicles_involved,weather_condition,road_condition,light_condition
ACC-001218,2023-12-09T03:46:53.726207,41.85821107241767,-87.68176546950012,2,1,1,Clear,Dry,Dark
ACC-001219,2024-05-23T08:45:56.726207,41.801464837877944,-87.66440932435542,5,2,1,Clear,Dry,Daylight
ACC-001220,2024-03-22T10:03:55.726207,41.89256874344379,-87.62071535158404,2,0,4,Rain,Dry,Daylight
ACC-001221,2024-02-22T09:44:27.726207,41.86661324206305,-87.51383822322258,1,0,3,Clear,Ice,Daylight
ACC-001222,2024-04-14T03:30:00.726207,41.929332374613566,-87.57817191605467,5,2,3,Rain,Dry,Dark
ACC-001223,2024-02-06T09:54:49.726207,41.837339624822604,-87.55370101054906,5,4,3,Clear,Wet,Daylight
ACC-001224,2024-03-29T20:29:55.726207,41.80615467872473,-87.62409270884662,3,2,3,Clear,Dry,Dark
ACC-001225,2024-12-30T00:34:00.726207,41.895275092880226,-87.5136654830341,4,2,3,Clear,Dry,Dark
ACC-001226,2023-11-15T08:46:17.726207,41.94282014331411,-87.67363264068365,4,2,1,Clear,Dry,Daylight
ACC-001227,2024-01-14T20:58:15.726207,41.93516895928917,-87.534097445806,3,0,1,Cloudy,Dry,Dark
ACC-001228,2024-07-29T21:04:17.726207,41.9009395926362,-87.67098280243869,3,2,3,Clear,Wet,Dark
ACC-001229,2024-11-28T09:11:04.726207,41.95045999879856,-87.5200258624648,3,1,1,Fog,Dry,Daylight
ACC-001230,2023-11-07T09:57:48.726207,41.80704240192362,-87.60482009031823,3,2,4,Clear,Dry,Daylight
ACC-001231,2023-10-27T03:45:01.726207,41.873394363493134,-87.68285446183208,4,2,4,Rain,Dry,Dark
ACC-001232,2024-08-16T11:40:16.726207,41.85244782869991,-87.7087389110833,2,1,3,Clear,Wet,Daylight
ACC-001233,2024-06-29T02:08:51.726207,41.86150831650976,-87.51769312172412,4,2,1,Cloudy,Dry,Dark
ACC-001234,2024-03-08T06:16:53.726207,41.80341668111824,-87.56987339469003,1,0,1,Clear,Dry,Daylight
ACC-001235,2024-01-01T11:42:19.726207,41.83847915320003,-87.6791134787022,1,0,1,Clear,Dry,Daylight
ACC-001236,2023-12-24T09:40:52.726207,41.966800884922414,-87.6971853639385,3,2,4,Rain,Dry,Daylight
ACC-001237,2024-11-05T10:40:52.726207,41.85980762957346,-87.62066148475849,1,0,1,Clear,Dry,Daylight
ACC-001238,2024-01-02T18:28:09.726207,41.878662697498065,-87.71181442797389,4,2,1,Rain,Dry,Daylight
ACC-001239,2023-05-18T02:23:03.726207,41.86482316390693,-87.71676446775632,2,0,4,Clear,Ice,Dark
ACC-001240,2025-03-14T05:42:56.726207,41.91704071149017,-87.51156814190371,4,1,3,Clear,Dry,Dark
ACC-001241,2024-06-11T05:57:12.726207,41.87049116831015,-87.6301822650101,5,3,2,Clear,Dry,Dark
ACC-001242,2025-02-23T22:55:56.726207,41.788188222587245,-87.67803263487743,4,2,2,Rain,Dry,Dark
ACC-001243,2024-10-12T21:18:01.726207,41.81259016224878,-87.69874932688323,3,1,1,Rain,Dry,Dark
ACC-001244,2024-04-13T02:30:52.726207,41.874568964477945,-87.51866773789956,3,0,3,Clear,Dry,Dark
ACC-001245,2023-12-21T13:46:25.726207,41.81149734000656,-87.6061895354312,1,0,1,Clear,Dry,Daylight
ACC-001246,2023-05-17T16:16:06.726207,41.931502912179454,-87.68368556084302,4,2,2,Rain,Ice,Daylight
ACC-001247,2024-10-01T19:48:42.726207,41.79318852586322,-87.72162974668298,5,1,1,Rain,Dry,Dark
ACC-001248,2023-05-15T22:17:31.726207,41.83172506696117,-87.68097165232336,5,3,3,Rain,Dry,Dark
ACC-001249,2024-01-09T05:55:30.726207,41.92871513808452,-87.52141596461956,4,2,3,Clear,Dry,Dark
ACC-001250,2025-04-08T11:28:15.726207,41.95701232599707,-87.54330658731934,3,0,3,Clear,Dry,Daylight
ACC-001251,2023-08-13T14:15:34.726207,41.93113876424256,-87.74056280977153,2,1,2,Rain,Dry,Daylight
ACC-001252,2024-02-20T18:04:40.726207,41.9384041859428,-87.53094998134353,4,3,2,Rain,Wet,Daylight
ACC-001253,2025-01-03T06:42:54.726207,41.80259476842394,-87.71327817926883,4,0,3,Clear,Ice,Daylight
ACC-001254,2023-09-08T05:55:45.726207,41.81237002628819,-87.67971657006,4,2,2,Rain,Dry,Dark
ACC-001255,2023-11-20T23:41:28.726207,41.88239109570912,-87.73260595967186,3,2,3,Fog,Dry,Dark
ACC-001256,2024-02-01T09:06:55.726207,41.87602419723217,-87.5853143523269,3,1,3,Rain,Dry,Daylight
ACC-001257,2024-06-21T03:00:30.726207,41.91830285766163,-87.70662773865692,3,0,1,Clear,Wet,Dark
ACC-001258,2024-08-23T03:16:14.726207,41.812067346816505,-87.5898835490289,2,1,2,Cloudy,Dry,Dark
ACC-001259,2024-03-25T14:30:31.726207,41.84000253435814,-87.67874571566186,5,4,1,Clear,Snow,Daylight
ACC-001260,2024-04-07T22:31:43.726207,41.86819198229037,-87.70802200826466,4,2,3,Fog,Dry,Dark
ACC-001261,2024-08-20T15:55:52.726207,41.81497703710966,-87.57980543448487,3,1,4,Clear,Slush,Daylight
ACC-001262,2025-04-12T22:21:25.726207,41.82007776586028,-87.59294580666798,2,1,2,Clear,Dry,Dark
ACC-001263,2023-07-19T03:24:48.726207,41.93722072122677,-87.65615377673818,5,3,1,Rain,Wet,Dark
ACC-001264,2023-04-27T00:55:43.726207,41.86467373019313,-87.7128844832141,4,3,2,Clear,Wet,Dark
ACC-001265,2024-05-29T14:30:40.726207,41.86520763330811,-87.65696608477327,5,1,3,Rain,Dry,Daylight
ACC-001266,2025-02-14T19:57:15.726207,41.83436517403446,-87.67802208584544,2,0,1,Cloudy,Dry,Dark
ACC-001267,2025-01-22T17:24:32.726207,41.839780043586416,-87.54590988021265,1,0,3,Clear,Dry,Daylight
ACC-001268,2024-03-12T05:35:29.726207,41.94427330826196,-87.67068577663471,2,1,4,Clear,Dry,Dark
ACC-001269,2023-08-26T23:14:47.726207,41.90827267839015,-87.72243071622998,5,1,2,Cloudy,Dry,Dark
ACC-001270,2024-05-26T14:18:03.726207,41.88980547792687,-87.63805698660993,4,1,3,Clear,Dry,Daylight
ACC-001271,2023-12-29T10:37:52.726207,41.94372118449142,-87.55718659173561,3,0,1,Snow,Wet,Daylight
ACC-001272,2023-12-25T19:34:57.726207,41.87893181376391,-87.64680994947709,5,4,3,Clear,Dry,Dark
ACC-001273,2023-09-29T12:58:10.726207,41.82980231223094,-87.5359604880081,5,2,4,Cloudy,Snow,Daylight
ACC-001274,2025-01-24T18:38:27.726207,41.87588740698351,-87.61054550533562,3,1,1,Rain,Dry,Daylight
ACC-001275,2024-12-23T21:30:50.726207,41.96278850973487,-87.69144297508488,4,2,4,Clear,Dry,Dark
ACC-001276,2023-06-14T19:31:51.726207,41.90731268107566,-87.7339678652686,3,1,2,Clear,Wet,Dark
ACC-001277,2025-03-20T05:10:38.726207,41.90289822815117,-87.66668254931298,2,0,3,Clear,Dry,Dark
ACC-001278,2025-02-20T13:19:57.726207,41.79303108475521,-87.5630257162353,2,0,2,Clear,Wet,Daylight
ACC-001279,2023-07-12T13:22:33.726207,41.868041055062065,-87.69224624316094,3,1,2,Rain,Dry,Daylight
ACC-001280,2024-09-18T20:35:02.726207,41.86136980787648,-87.59912931025745,3,1,4,Rain,Ice,Dark
ACC-001281,2025-03-12T04:08:52.726207,41.92857328917347,-87.6866887837553,5,4,3,Fog,Dry,Dark
ACC-001282,2024-05-12T07:42:06.726207,41.88956872454805,-87.60224462396148,5,1,3,Clear,Dry,Daylight
ACC-001283,2024-04-05T20:11:48.726207,41.83308108970363,-87.51162458813747,3,1,4,Clear,Dry,Dark
ACC-001284,2025-03-07T20:18:10.726207,41.92973563662886,-87.6549248321493,2,0,4,Clear,Dry,Dark
ACC-001285,2024-04-01T10:13:54.726207,41.83083319314068,-87.57439227307233,4,2,1,Clear,Dry,Daylight
ACC-001286,2023-08-23T08:05:51.726207,41.88671659531242,-87.51021777207771,4,0,4,Clear,Wet,Daylight
ACC-001287,2024-08-30T07:58:31.726207,41.96086923397579,-87.65346198740687,3,1,2,Clear,Wet,Daylight
ACC-001288,2024-02-07T23:36:45.726207,41.966082874667215,-87.62630244688589,2,0,1,Clear,Dry,Dark
ACC-001289,2024-03-07T18:55:55.726207,41.81162327769442,-87.53217592599793,5,2,4,Rain,Wet,Daylight
ACC-001290,2024-12-19T18:02:58.726207,41.938219072769485,-87.60925440909737,3,2,3,Rain,Dry,Daylight
ACC-001291,2024-10-31T06:34:15.726207,41.89472226951491,-87.54321176843419,5,1,1,Fog,Dry,Daylight
ACC-001292,2024-10-25T17:32:55.726207,41.86003890221149,-87.57146572690915,4,2,4,Clear,Dry,Daylight
ACC-001293,2023-04-29T12:59:43.726207,41.815800438265924,-87.50994184920985,5,3,3,Clear,Dry,Daylight
ACC-001294,2023-12-23T19:07:47.726207,41.793954207826715,-87.6608124103868,2,1,4,Clear,Slush,Dark
ACC-001295,2023-05-21T19:39:53.726207,41.88501425253951,-87.53805992503722,5,1,2,Clear,Dry,Dark
ACC-001296,2025-01-31T14:37:57.726207,41.901399565118744,-87.6946158537695,1,0,1,Clear,Dry,Daylight
ACC-001297,2023-11-11T14:27:19.726207,41.872891546467116,-87.65630546109556,2,0,3,Clear,Wet,Daylight
ACC-001298,2024-12-09T12:44:44.726207,41.95844290726676,-87.52951884322557,3,2,3,Clear,Dry,Daylight
ACC-001299,2023-12-18T15:48:58.726207,41.94219235780073,-87.74362599115655,2,1,3,Clear,Dry,Daylight
ACC-001300,2024-11-17T03:58:23.726207,41.9580087614775,-87.63298560638655,4,2,4,Clear,Ice,Dark
ACC-001301,2024-09-10T02:30:15.726207,41.89101779421529,-87.60622925624541,5,4,3,Clear,Wet,Dark
ACC-001302,2025-04-13T16:27:13.726207,41.94986357672226,-87.54660983955834,3,2,2,Clear,Dry,Daylight
ACC-001303,2023-08-15T04:08:27.726207,41.81052593256853,-87.56775394303602,2,1,3,Clear,Dry,Dark
ACC-001304,2023-10-08T14:33:08.726207,41.91574613881404,-87.6711071925149,1,0,2,Clear,Slush,Daylight
ACC-001305,2024-03-28T18:05:14.726207,41.87341247826195,-87.69729107732071,3,2,2,Clear,Wet,Daylight
ACC-001306,2025-03-22T06:51:59.726207,41.82616436254905,-87.71133690672242,4,3,2,Clear,Dry,Daylight
ACC-001307,2023-06-01T07:08:40.726207,41.8701567493139,-87.58183022327732,5,1,3,Clear,Dry,Daylight
ACC-001308,2023-10-05T23:22:42.726207,41.86167665756645,-87.51959329317856,5,3,4,Clear,Dry,Dark
ACC-001309,2023-09-28T10:54:42.726207,41.82637077233293,-87.71618236928643,1,0,2,Clear,Dry,Daylight
ACC-001310,2023-05-19T17:06:58.726207,41.882824384457535,-87.54857481199497,3,2,2,Clear,Dry,Daylight
ACC-001311,2024-07-20T00:26:38.726207,41.942741188084526,-87.57260862576766,2,1,3,Clear,Dry,Dark
ACC-001312,2024-06-26T21:25:20.726207,41.84950969631431,-87.6345962217523,3,1,1,Rain,Snow,Dark
ACC-001313,2023-05-14T22:38:44.726207,41.81747122887515,-87.61627142828655,4,0,3,Cloudy,Dry,Dark
ACC-001314,2025-04-06T09:36:01.726207,41.834079833049714,-87.63472216273955,4,3,2,Clear,Dry,Daylight
ACC-001315,2023-07-28T17:01:34.726207,41.81159409267252,-87.67338199291397,1,0,2,Cloudy,Dry,Daylight
ACC-001316,2024-05-14T07:21:24.726207,41.96578956927504,-87.70517462024091,5,0,2,Clear,Dry,Daylight
ACC-001317,2024-12-18T23:21:15.726207,41.923365159780104,-87.53777877493047,4,2,3,Clear,Dry,Dark
ACC-001318,2023-04-24T06:49:20.726207,41.79297115066543,-87.68679885889856,1,0,3,Cloudy,Dry,Daylight
ACC-001319,2024-11-08T08:42:21.726207,41.80948874585914,-87.53782143407501,2,1,3,Clear,Ice,Daylight
ACC-001320,2024-03-09T02:28:37.726207,41.824837478903035,-87.51262925157673,4,0,3,Clear,Dry,Dark
ACC-001321,2023-05-10T14:41:31.726207,41.81204246351148,-87.60484344183644,1,0,3,Clear,Slush,Daylight
ACC-001322,2024-08-18T08:21:22.726207,41.8933825957401,-87.74838974609284,4,1,3,Clear,Dry,Daylight
ACC-001323,2024-08-02T18:49:34.726207,41.88983745183865,-87.66022218064627,5,2,3,Clear,Dry,Daylight
ACC-001324,2024-08-01T10:18:13.726207,41.91925193402441,-87.65780923641829,4,2,4,Clear,Dry,Daylight
ACC-001325,2024-01-22T19:47:24.726207,41.902874998168954,-87.5725759270144,3,0,3,Rain,Dry,Dark
ACC-001326,2024-10-22T13:36:21.726207,41.81395369339473,-87.52651422512591,4,1,1,Clear,Dry,Daylight
ACC-001327,2025-01-11T00:03:14.726207,41.86789282386251,-87.7420638834878,2,0,3,Clear,Dry,Dark
ACC-001328,2024-08-09T06:42:51.726207,41.83676252712478,-87.66332293007568,1,0,2,Clear,Dry,Daylight
ACC-001329,2024-08-21T20:13:15.726207,41.81135571888879,-87.53353695805053,3,0,3,Clear,Slush,Dark
ACC-001330,2023-05-22T12:43:33.726207,41.86659893533318,-87.71377469726654,3,0,4,Clear,Dry,Daylight
ACC-001331,2024-07-21T13:00:03.726207,41.899242325566505,-87.53024685333378,3,1,2,Rain,Wet,Daylight
ACC-001332,2023-07-07T18:27:23.726207,41.8971727288452,-87.54480934345233,1,0,4,Clear,Dry,Daylight
ACC-001333,2024-03-05T23:05:25.726207,41.85264772097615,-87.73518839005041,3,1,3,Clear,Dry,Dark
ACC-001334,2024-03-10T04:55:12.726207,41.903506147164386,-87.70792109028335,4,3,1,Rain,Dry,Dark
ACC-001335,2023-04-24T12:55:16.726207,41.85609709015853,-87.69535549589872,2,0,1,Rain,Dry,Daylight
ACC-001336,2024-08-18T12:15:07.726207,41.88273415002147,-87.6267838458053,5,2,1,Clear,Dry,Daylight
ACC-001337,2024-01-15T06:48:32.726207,41.96634125958618,-87.63288467092394,3,1,3,Rain,Dry,Daylight
ACC-001338,2023-05-23T13:13:53.726207,41.90901191327105,-87.74646148773903,2,0,1,Clear,Wet,Daylight
ACC-001339,2023-06-13T03:22:27.726207,41.922824303605765,-87.74069074645253,5,4,2,Clear,Wet,Dark
ACC-001340,2024-12-31T04:23:25.726207,41.85186676385478,-87.57278335388192,5,3,4,Clear,Dry,Dark
ACC-001341,2024-12-29T13:20:22.726207,41.86781350998549,-87.74976874332476,4,1,1,Fog,Slush,Daylight
ACC-001342,2023-11-10T04:22:37.726207,41.81352300434462,-87.52073675007745,2,1,1,Cloudy,Snow,Dark
ACC-001343,2023-10-02T13:58:10.726207,41.789999838082025,-87.51497104629506,2,0,1,Clear,Dry,Daylight
ACC-001344,2023-12-19T16:38:01.726207,41.796915359630724,-87.57423824600406,4,0,3,Cloudy,Dry,Daylight
ACC-001345,2024-02-29T04:58:00.726207,41.91919744414988,-87.68480060311643,5,4,1,Rain,Dry,Dark
ACC-001346,2025-02-15T08:19:11.726207,41.908046041489555,-87.60714726973544,4,1,3,Clear,Dry,Daylight
ACC-001347,2023-06-14T23:34:28.726207,41.90597729956774,-87.58061418617427,3,0,4,Unknown,Dry,Dark
ACC-001348,2024-01-25T10:39:21.726207,41.83372881145744,-87.61116918516672,5,3,1,Clear,Dry,Daylight
ACC-001349,2024-02-23T11:53:57.726207,41.862847939960844,-87.6174801404542,3,1,2,Fog,Dry,Daylight
ACC-001350,2024-09-04T11:50:13.726207,41.794017781065314,-87.74505398159903,5,1,1,Clear,Dry,Daylight
ACC-001351,2025-02-12T02:21:25.726207,41.85440975971934,-87.74713759714368,2,0,1,Clear,Wet,Dark
ACC-001352,2023-08-29T13:22:59.726207,41.92913716921448,-87.73966518074141,2,1,4,Clear,Dry,Daylight
ACC-001353,2025-04-13T04:21:35.726207,41.79046076193267,-87.57471361724984,2,0,2,Clear,Dry,Dark
ACC-001354,2025-04-11T14:00:00.726207,41.894892427133136,-87.67079392480714,3,1,3,Clear,Wet,Daylight
ACC-001355,2024-08-13T15:49:54.726207,41.91103384627651,-87.70724302656939,1,0,3,Clear,Ice,Daylight
ACC-001356,2024-05-15T12:00:01.726207,41.84727722961068,-87.65398552170603,2,1,3,Clear,Dry,Daylight
ACC-001357,2024-02-11T02:46:53.726207,41.82487202279507,-87.57982664217343,3,0,4,Rain,Dry,Dark
ACC-001358,2024-12-23T06:40:16.726207,41.869765271443484,-87.56412484461617,4,2,2,Clear,Dry,Daylight
ACC-001359,2023-11-08T14:17:07.726207,41.838246312858736,-87.60246096637874,2,0,2,Rain,Dry,Daylight
ACC-001360,2024-05-10T02:30:32.726207,41.85229097587681,-87.63258693243382,5,0,1,Rain,Wet,Dark
ACC-001361,2024-07-01T03:43:12.726207,41.91711874210006,-87.55551590462164,3,1,1,Clear,Wet,Dark
ACC-001362,2023-11-13T20:20:32.726207,41.8121334864458,-87.62125137099858,3,0,3,Rain,Dry,Dark
ACC-001363,2024-02-01T23:17:30.726207,41.93311591653013,-87.5685599997588,2,0,3,Clear,Wet,Dark
ACC-001364,2024-11-02T10:39:15.726207,41.92043169412698,-87.6389905442262,3,0,4,Rain,Dry,Daylight
ACC-001365,2024-04-20T11:58:59.726207,41.95916086480846,-87.65678757122072,3,1,1,Clear,Dry,Daylight
ACC-001366,2024-01-30T13:15:09.726207,41.893710683723874,-87.67225442991844,4,1,1,Clear,Dry,Daylight
ACC-001367,2024-02-10T15:43:39.726207,41.82001141771722,-87.58553971445102,5,3,2,Clear,Dry,Daylight
ACC-001368,2025-02-20T07:58:34.726207,41.9263543249691,-87.55528126801549,1,0,1,Clear,Dry,Daylight
ACC-001369,2024-10-24T22:09:24.726207,41.871166473729446,-87.6188385535862,5,2,4,Clear,Slush,Dark
ACC-001370,2025-03-11T21:43:54.726207,41.92008993571261,-87.51147883106921,5,3,1,Snow,Wet,Dark
ACC-001371,2025-04-08T21:53:16.726207,41.866926417623,-87.58926763524893,2,1,1,Clear,Snow,Dark
ACC-001372,2024-02-10T01:15:59.726207,41.84107755086048,-87.55798621062681,4,1,4,Clear,Dry,Dark
ACC-001373,2024-12-10T09:54:31.726207,41.91737910893443,-87.61105230260074,1,0,3,Clear,Snow,Daylight
ACC-001374,2024-07-04T16:04:14.726207,41.93198534815436,-87.68653199488574,3,2,1,Clear,Dry,Daylight
ACC-001375,2024-04-26T01:46:33.726207,41.90327177978583,-87.71528250815739,5,2,3,Rain,Wet,Dark
ACC-001376,2024-05-27T02:16:31.726207,41.88367680567668,-87.60634118805753,5,2,2,Rain,Dry,Dark
ACC-001377,2024-03-05T21:01:46.726207,41.84200554897,-87.58583469515516,2,1,3,Clear,Dry,Dark
ACC-001378,2023-09-28T18:59:32.726207,41.92618940921122,-87.55210476022772,3,1,3,Clear,Dry,Daylight
ACC-001379,2023-06-26T13:33:51.726207,41.957362859152376,-87.71687871796713,5,4,4,Clear,Snow,Daylight
ACC-001380,2024-11-10T18:01:32.726207,41.87858701608657,-87.61556403060625,2,0,4,Clear,Dry,Daylight
ACC-001381,2023-12-27T08:36:53.726207,41.90490350408746,-87.66605975338967,5,2,4,Clear,Dry,Daylight
ACC-001382,2024-03-10T22:15:37.726207,41.82667193030244,-87.62772562296878,3,1,2,Clear,Dry,Dark
ACC-001383,2023-11-16T21:52:05.726207,41.95967090428456,-87.68104752774659,2,0,3,Unknown,Wet,Dark
ACC-001384,2023-12-12T17:59:34.726207,41.94953317486583,-87.74586573779162,3,1,2,Snow,Dry,Daylight
ACC-001385,2024-12-15T23:47:47.726207,41.82720741901793,-87.6631013123128,4,2,3,Rain,Dry,Dark
ACC-001386,2024-05-07T03:34:13.726207,41.941100161328094,-87.73718664019644,4,2,4,Clear,Dry,Dark
ACC-001387,2024-06-08T03:44:14.726207,41.843417525290704,-87.57409537133779,4,2,2,Rain,Dry,Dark
ACC-001388,2023-10-26T04:41:54.726207,41.92709933437483,-87.5523104226506,5,3,2,Cloudy,Dry,Dark
ACC-001389,2024-12-11T09:16:22.726207,41.810317524656625,-87.59871970576555,4,1,2,Cloudy,Wet,Daylight
ACC-001390,2023-12-28T11:30:25.726207,41.947353138224024,-87.71888040676583,2,0,2,Cloudy,Wet,Daylight
ACC-001391,2024-03-12T05:15:25.726207,41.93708279517027,-87.51724704206477,5,2,1,Clear,Dry,Dark
ACC-001392,2024-08-13T03:30:29.726207,41.91997639069286,-87.64092841564575,3,1,2,Rain,Dry,Dark
ACC-001393,2023-10-28T01:56:15.726207,41.902724260891105,-87.53906491072041,4,1,2,Rain,Dry,Dark
ACC-001394,2024-04-19T23:06:37.726207,41.91736154753205,-87.54373082767043,3,2,3,Unknown,Dry,Dark
ACC-001395,2024-12-10T15:44:48.726207,41.884634844409085,-87.56245697617705,2,1,1,Clear,Dry,Daylight
ACC-001396,2023-11-20T13:03:20.726207,41.952297256131786,-87.73710775213284,3,1,3,Clear,Wet,Daylight
ACC-001397,2024-02-06T00:56:04.726207,41.879653722656094,-87.53745658016817,5,4,3,Clear,Dry,Dark
ACC-001398,2024-06-15T01:31:00.726207,41.86375616229555,-87.63222059108459,3,0,3,Rain,Dry,Dark
ACC-001399,2023-10-12T12:32:47.726207,41.955726638299204,-87.7310839837572,1,0,3,Cloudy,Wet,Daylight
ACC-001400,2024-02-07T19:29:15.726207,41.95212221135801,-87.69897526128736,4,2,4,Rain,Ice,Dark
ACC-001401,2023-04-29T18:37:10.726207,41.89360594863362,-87.65292620061567,2,1,2,Clear,Dry,Daylight
ACC-001402,2023-11-06T06:21:54.726207,41.80701583749125,-87.71661394964092,3,0,3,Clear,Dry,Daylight
ACC-001403,2023-08-03T01:58:02.726207,41.89494677425257,-87.6267649593456,4,0,2,Cloudy,Dry,Dark
ACC-001404,2023-09-08T01:43:06.726207,41.94175472798575,-87.59579626076862,5,4,4,Cloudy,Dry,Dark
ACC-001405,2025-03-31T13:43:51.726207,41.93915385448767,-87.68973612736102,4,2,1,Clear,Dry,Daylight
ACC-001406,2023-11-13T11:50:17.726207,41.89798753700384,-87.74477216982068,3,1,2,Cloudy,Dry,Daylight
ACC-001407,2023-05-23T12:37:05.726207,41.9434329260199,-87.52246866808429,2,1,3,Clear,Dry,Daylight
ACC-001408,2023-05-30T11:08:46.726207,41.84559925395064,-87.59541753580604,5,2,4,Snow,Dry,Daylight
ACC-001409,2024-07-15T07:29:39.726207,41.7886033085495,-87.67572908507304,2,1,4,Clear,Ice,Daylight
ACC-001410,2024-04-21T03:43:51.726207,41.95689923241968,-87.61176836241924,5,3,2,Clear,Dry,Dark
ACC-001411,2024-06-05T11:26:07.726207,41.89081727689155,-87.69428205132995,3,1,1,Rain,Wet,Daylight
ACC-001412,2024-10-21T18:08:43.726207,41.873339087117955,-87.6038440891238,4,2,1,Clear,Dry,Daylight
ACC-001413,2023-09-05T03:33:40.726207,41.7916863332833,-87.65552794569412,2,0,3,Clear,Slush,Dark
ACC-001414,2024-11-12T02:50:10.726207,41.89742471893684,-87.6239725680719,2,0,4,Clear,Dry,Dark
ACC-001415,2025-03-12T01:10:36.726207,41.911218757643915,-87.72538895187618,2,0,3,Clear,Dry,Dark
ACC-001416,2023-08-21T19:52:38.726207,41.96582520512892,-87.70600002874423,2,1,3,Clear,Ice,Dark
ACC-001417,2024-04-14T11:05:25.726207,41.87641054733137,-87.70940840740879,3,0,1,Rain,Dry,Daylight
ACC-001418,2024-10-26T21:09:48.726207,41.82818773712433,-87.6654695201652,5,1,1,Clear,Dry,Dark
ACC-001419,2024-11-24T03:15:37.726207,41.951618587186566,-87.61773208512165,3,1,2,Clear,Dry,Dark
ACC-001420,2023-06-18T20:01:44.726207,41.89974361716874,-87.58710168300509,3,1,4,Clear,Dry,Dark
ACC-001421,2024-08-15T00:45:40.726207,41.94534860376824,-87.56355451596193,5,3,3,Clear,Dry,Dark
ACC-001422,2025-02-20T20:57:49.726207,41.79089358655708,-87.59556042812912,2,1,2,Cloudy,Dry,Dark
ACC-001423,2024-02-14T09:47:06.726207,41.96069665119235,-87.74807797844574,4,2,3,Clear,Snow,Daylight
ACC-001424,2023-11-23T21:15:04.726207,41.85843553000969,-87.70288436519458,3,2,2,Snow,Dry,Dark
ACC-001425,2025-04-02T14:59:19.726207,41.79088164038342,-87.67716032212228,4,2,2,Rain,Wet,Daylight
ACC-001426,2024-05-04T13:46:40.726207,41.844974127911165,-87.68215537896117,4,1,4,Clear,Dry,Daylight
ACC-001427,2024-07-04T09:08:58.726207,41.896019966535384,-87.64781203267451,5,3,2,Clear,Dry,Daylight
ACC-001428,2024-06-12T19:49:14.726207,41.87637625334907,-87.54279434201561,4,2,1,Clear,Dry,Dark
ACC-001429,2025-01-13T04:45:49.726207,41.80058333333968,-87.71848455352225,2,0,3,Clear,Dry,Dark
ACC-001430,2023-05-21T01:00:33.726207,41.94717481342709,-87.59877418120666,3,0,2,Clear,Wet,Dark
ACC-001431,2025-01-07T18:08:24.726207,41.93746464855814,-87.52423310340068,4,1,1,Rain,Wet,Daylight
ACC-001432,2023-05-13T01:05:18.726207,41.8272760391166,-87.71887702468891,5,1,3,Clear,Dry,Dark
ACC-001433,2025-03-18T02:17:20.726207,41.93503312212132,-87.69628009310311,5,3,3,Clear,Dry,Dark
ACC-001434,2023-04-26T01:23:36.726207,41.93230601347968,-87.67378526822672,3,1,3,Rain,Dry,Dark
ACC-001435,2023-11-04T08:50:44.726207,41.90101635212583,-87.64440218327,1,0,4,Unknown,Dry,Daylight
ACC-001436,2024-01-09T14:35:13.726207,41.91237120136855,-87.52441751937418,3,0,4,Clear,Wet,Daylight
ACC-001437,2024-04-24T02:22:03.726207,41.957842388867604,-87.70677832024141,4,2,4,Clear,Dry,Dark
ACC-001438,2023-12-26T22:52:18.726207,41.863276621130794,-87.60134921339927,4,3,1,Unknown,Dry,Dark
ACC-001439,2025-03-15T01:33:38.726207,41.83095401395744,-87.55580306596526,4,2,4,Clear,Dry,Dark
